profile_id,manufacturer,model_family,instrument_class,capability_id,label_ko,category,operation,scpi,response_type,unit,risk_level,scope,verification,parameters_json,source_ids,note_ko
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,timebase.mode,타임베이스 모드,timebase,query,:TIM:MODE?,string,,low,,live_hardware_source_confirmed,"[{""name"":""mode"",""type"":""string""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,timebase.scale,시간축 s/div,timebase,set,:TIM:SCAL {value},,s/div,low,,live_hardware_source_confirmed,"[{""name"":""value"",""type"":""float"",""unit"":""s/div""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,timebase.scale,시간축 s/div,timebase,query,:TIM:SCAL?,float,s/div,low,,live_hardware_source_confirmed,"[{""name"":""value"",""type"":""float"",""unit"":""s/div""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,timebase.offset,시간축 Offset,timebase,set,:TIM:OFFS {value},,s,low,,live_hardware_source_confirmed,"[{""name"":""value"",""type"":""float"",""unit"":""s""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,timebase.offset,시간축 Offset,timebase,query,:TIM:OFFS?,float,s,low,,live_hardware_source_confirmed,"[{""name"":""value"",""type"":""float"",""unit"":""s""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,trigger.mode,트리거 모드,trigger,set,:TRIG:MODE {mode},,,low,,live_hardware_source_confirmed,"[{""choices"":[""EDGE"",""PULS"",""SLOP""],""name"":""mode"",""type"":""enum""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,trigger.mode,트리거 모드,trigger,query,:TRIG:MODE?,string,,low,,live_hardware_source_confirmed,"[{""choices"":[""EDGE"",""PULS"",""SLOP""],""name"":""mode"",""type"":""enum""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,trigger.status,트리거 상태,trigger,query,:TRIG:STAT?,string,,low,,live_hardware_source_confirmed,[],rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,trigger.sweep,트리거 스윕 모드,trigger,set,:TRIG:SWE {mode},,,low,,live_hardware_source_confirmed,"[{""name"":""mode"",""type"":""string""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,trigger.sweep,트리거 스윕 모드,trigger,query,:TRIG:SWE?,string,,low,,live_hardware_source_confirmed,"[{""name"":""mode"",""type"":""string""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,trigger.noise_reject,트리거 노이즈 제거,trigger,set,:TRIG:NREJ {state},,,low,,live_hardware_source_confirmed,"[{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,trigger.noise_reject,트리거 노이즈 제거,trigger,query,:TRIG:NREJ?,boolean,,low,,live_hardware_source_confirmed,"[{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,trigger.edge.source,에지 트리거 소스,trigger,set,:TRIG:EDG:SOUR {source},,,low,,live_hardware_source_confirmed,"[{""name"":""source"",""note_ko"":""CHAN1~CHAN4, EXT 등"",""type"":""string""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,trigger.edge.source,에지 트리거 소스,trigger,query,:TRIG:EDG:SOUR?,string,,low,,live_hardware_source_confirmed,"[{""name"":""source"",""note_ko"":""CHAN1~CHAN4, EXT 등"",""type"":""string""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,trigger.edge.slope,에지 트리거 기울기,trigger,set,:TRIG:EDG:SLOP {slope},,,low,,live_hardware_source_confirmed,"[{""name"":""slope"",""type"":""string""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,trigger.edge.slope,에지 트리거 기울기,trigger,query,:TRIG:EDG:SLOP?,string,,low,,live_hardware_source_confirmed,"[{""name"":""slope"",""type"":""string""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,trigger.edge.level,에지 트리거 레벨,trigger,set,:TRIG:EDG:LEV {value},,V,low,,live_hardware_source_confirmed,"[{""name"":""value"",""type"":""float"",""unit"":""V""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,trigger.edge.level,에지 트리거 레벨,trigger,query,:TRIG:EDG:LEV?,float,V,low,,live_hardware_source_confirmed,"[{""name"":""value"",""type"":""float"",""unit"":""V""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,waveform.source,파형 데이터 소스,waveform,set,:WAV:SOUR {source},,,low,,live_hardware_source_confirmed,"[{""name"":""source"",""type"":""string""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,waveform.source,파형 데이터 소스,waveform,query,:WAV:SOUR?,string,,low,,live_hardware_source_confirmed,"[{""name"":""source"",""type"":""string""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,waveform.mode,파형 읽기 모드,waveform,set,:WAV:MODE {mode},,,low,,live_hardware_source_confirmed,"[{""name"":""mode"",""type"":""string""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,waveform.mode,파형 읽기 모드,waveform,query,:WAV:MODE?,string,,low,,live_hardware_source_confirmed,"[{""name"":""mode"",""type"":""string""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,waveform.format,파형 전송 형식,waveform,set,:WAV:FORM {format},,,low,,live_hardware_source_confirmed,"[{""choices"":[""ASC"",""BYTE"",""WORD""],""name"":""format"",""type"":""enum""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,waveform.format,파형 전송 형식,waveform,query,:WAV:FORM?,string,,low,,live_hardware_source_confirmed,"[{""choices"":[""ASC"",""BYTE"",""WORD""],""name"":""format"",""type"":""enum""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,waveform.start,파형 시작 포인트,waveform,set,:WAV:STAR {value},,,low,,live_hardware_source_confirmed,"[{""name"":""value"",""type"":""integer""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,waveform.start,파형 시작 포인트,waveform,query,:WAV:STAR?,integer,,low,,live_hardware_source_confirmed,"[{""name"":""value"",""type"":""integer""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,waveform.stop,파형 종료 포인트,waveform,set,:WAV:STOP {value},,,low,,live_hardware_source_confirmed,"[{""name"":""value"",""type"":""integer""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,waveform.stop,파형 종료 포인트,waveform,query,:WAV:STOP?,integer,,low,,live_hardware_source_confirmed,"[{""name"":""value"",""type"":""integer""}]",rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,waveform.data,파형 데이터 읽기,waveform,query,:WAV:DATA?,array,,low,,live_hardware_source_confirmed,[],rigol_ds1000z_driver,
rigol_ds1000z,RIGOL,DS1000Z,digital_oscilloscope,waveform.preamble,파형 Preamble,waveform,query,:WAV:PRE?,string,,low,,live_hardware_source_confirmed,[],rigol_ds1000z_driver,
keysight_e4980a,Keysight,E4980A,lcr_meter,lcr.frequency,측정 주파수,measurement,set,:FREQuency {value},,Hz,low,,project_driver_confirmed,"[{""maximum"":2000000.0,""minimum"":20,""name"":""value"",""type"":""float"",""unit"":""Hz""}]",qcodes_keysight_e4980a,
keysight_e4980a,Keysight,E4980A,lcr_meter,lcr.frequency,측정 주파수,measurement,query,:FREQuency?,float,Hz,low,,project_driver_confirmed,"[{""maximum"":2000000.0,""minimum"":20,""name"":""value"",""type"":""float"",""unit"":""Hz""}]",qcodes_keysight_e4980a,
keysight_e4980a,Keysight,E4980A,lcr_meter,lcr.measurement.function,임피던스 측정 조합,measurement,set,:FUNCtion:IMPedance {function},,,low,,project_driver_confirmed,"[{""choices"":[""CPD"",""CPQ"",""CPG"",""CPRP"",""CSD"",""CSQ"",""CSRS"",""LPD"",""LPQ"",""LPG"",""LPRP"",""LSD"",""LSQ"",""LSRS"",""LSRD"",""RX"",""ZTD"",""ZTR"",""GB"",""YTD"",""YTR"",""VDID""],""name"":""function"",""type"":""enum""}]",qcodes_keysight_e4980a,
keysight_e4980a,Keysight,E4980A,lcr_meter,lcr.measurement.function,임피던스 측정 조합,measurement,query,:FUNCtion:IMPedance?,string,,low,,project_driver_confirmed,"[{""choices"":[""CPD"",""CPQ"",""CPG"",""CPRP"",""CSD"",""CSQ"",""CSRS"",""LPD"",""LPQ"",""LPG"",""LPRP"",""LSD"",""LSQ"",""LSRS"",""LSRD"",""RX"",""ZTD"",""ZTR"",""GB"",""YTD"",""YTR"",""VDID""],""name"":""function"",""type"":""enum""}]",qcodes_keysight_e4980a,
keysight_e4980a,Keysight,E4980A,lcr_meter,lcr.impedance.range,임피던스 측정 범위,measurement,set,:FUNCtion:IMPedance:RANGe {value},,Ohm,low,,project_driver_confirmed,"[{""name"":""value"",""type"":""float"",""unit"":""Ohm""}]",qcodes_keysight_e4980a,
keysight_e4980a,Keysight,E4980A,lcr_meter,lcr.impedance.range,임피던스 측정 범위,measurement,query,:FUNCtion:IMPedance:RANGe?,float,Ohm,low,,project_driver_confirmed,"[{""name"":""value"",""type"":""float"",""unit"":""Ohm""}]",qcodes_keysight_e4980a,
keysight_e4980a,Keysight,E4980A,lcr_meter,lcr.impedance.autorange,임피던스 자동 범위,measurement,set,:FUNCtion:IMPedance:RANGe:AUTO {state},,,low,,project_driver_confirmed,"[{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",qcodes_keysight_e4980a,
keysight_e4980a,Keysight,E4980A,lcr_meter,lcr.impedance.autorange,임피던스 자동 범위,measurement,query,:FUNCtion:IMPedance:RANGe:AUTO?,boolean,,low,,project_driver_confirmed,"[{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",qcodes_keysight_e4980a,
keysight_e4980a,Keysight,E4980A,lcr_meter,lcr.signal.voltage_level,측정 신호 전압,source,set,:VOLTage:LEVel {value},,V,medium,,project_driver_confirmed,"[{""name"":""value"",""type"":""float"",""unit"":""V""}]",qcodes_keysight_e4980a,옵션 001 여부에 따라 0~2 V 또는 0~20 V.
keysight_e4980a,Keysight,E4980A,lcr_meter,lcr.signal.voltage_level,측정 신호 전압,source,query,:VOLTage:LEVel?,float,V,medium,,project_driver_confirmed,"[{""name"":""value"",""type"":""float"",""unit"":""V""}]",qcodes_keysight_e4980a,옵션 001 여부에 따라 0~2 V 또는 0~20 V.
keysight_e4980a,Keysight,E4980A,lcr_meter,lcr.signal.current_level,측정 신호 전류,source,set,:CURRent:LEVel {value},,A,medium,,project_driver_confirmed,"[{""name"":""value"",""type"":""float"",""unit"":""A""}]",qcodes_keysight_e4980a,옵션 001 여부에 따라 0~20 mA 또는 0~100 mA.
keysight_e4980a,Keysight,E4980A,lcr_meter,lcr.signal.current_level,측정 신호 전류,source,query,:CURRent:LEVel?,float,A,medium,,project_driver_confirmed,"[{""name"":""value"",""type"":""float"",""unit"":""A""}]",qcodes_keysight_e4980a,옵션 001 여부에 따라 0~20 mA 또는 0~100 mA.
keysight_e4980a,Keysight,E4980A,lcr_meter,bias.dc.state,DC Bias ON/OFF,bias,set,:BIAS:STATe {state},,,high,,project_driver_confirmed,"[{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",qcodes_keysight_e4980a,
keysight_e4980a,Keysight,E4980A,lcr_meter,bias.dc.state,DC Bias ON/OFF,bias,query,:BIAS:STATe?,boolean,,high,,project_driver_confirmed,"[{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",qcodes_keysight_e4980a,
keysight_e4980a,Keysight,E4980A,lcr_meter,bias.dc.voltage,DC Bias 전압,bias,set,:BIAS:VOLTage:LEVel {value},,V,high,,project_driver_confirmed,"[{""name"":""value"",""type"":""float_or_enum"",""unit"":""V""}]",qcodes_keysight_e4980a,"옵션 001이면 -40~40 V, 미장착이면 허용값 0/1.5/2 V."
keysight_e4980a,Keysight,E4980A,lcr_meter,bias.dc.voltage,DC Bias 전압,bias,query,:BIAS:VOLTage:LEVel?,float,V,high,,project_driver_confirmed,"[{""name"":""value"",""type"":""float_or_enum"",""unit"":""V""}]",qcodes_keysight_e4980a,"옵션 001이면 -40~40 V, 미장착이면 허용값 0/1.5/2 V."
keysight_e4980a,Keysight,E4980A,lcr_meter,correction.open.execute,OPEN 보정 실행,correction,execute,:CORRection:OPEN,,,medium,,project_driver_confirmed,[],qcodes_keysight_e4980a,
keysight_e4980a,Keysight,E4980A,lcr_meter,correction.open.state,OPEN 보정 적용,correction,set,:CORRection:OPEN:STATe {state},,,low,,project_driver_confirmed,"[{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",qcodes_keysight_e4980a,
keysight_e4980a,Keysight,E4980A,lcr_meter,correction.open.state,OPEN 보정 적용,correction,query,:CORRection:OPEN:STATe?,boolean,,low,,project_driver_confirmed,"[{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",qcodes_keysight_e4980a,
keysight_e4980a,Keysight,E4980A,lcr_meter,correction.short.execute,SHORT 보정 실행,correction,execute,:CORRection:SHORt,,,medium,,project_driver_confirmed,[],qcodes_keysight_e4980a,
keysight_e4980a,Keysight,E4980A,lcr_meter,correction.short.state,SHORT 보정 적용,correction,set,:CORRection:SHORt:STATe {state},,,low,,project_driver_confirmed,"[{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",qcodes_keysight_e4980a,
keysight_e4980a,Keysight,E4980A,lcr_meter,correction.short.state,SHORT 보정 적용,correction,query,:CORRection:SHORt:STATe?,boolean,,low,,project_driver_confirmed,"[{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]",qcodes_keysight_e4980a,
keysight_e4980a,Keysight,E4980A,lcr_meter,measurement.impedance.corrected,보정된 R/X 읽기,measurement,query,:FETCH:IMPedance:CORRected?,float_pair,Ohm,low,,project_driver_confirmed,[],qcodes_keysight_e4980a,
keysight_e4980a,Keysight,E4980A,lcr_meter,measurement.impedance.formatted,선택 함수 결과 읽기,measurement,query,:FETCH:IMPedance:FORMatted?,float_triplet,,low,,project_driver_confirmed,[],qcodes_keysight_e4980a,
keysight_e4980a,Keysight,E4980A,lcr_meter,measurement.aperture,측정 시간·평균 횟수,measurement,set,":APERture {mode},{averaging_rate}",,,low,,project_driver_confirmed,"[{""choices"":[""SHOR"",""MED"",""LONG""],""name"":""mode"",""type"":""enum""},{""maximum"":256,""minimum"":1,""name"":""averaging_rate"",""type"":""integer""}]",qcodes_keysight_e4980a,
keysight_e4980a,Keysight,E4980A,lcr_meter,measurement.aperture,측정 시간·평균 횟수,measurement,query,:APERture?,string,,low,,project_driver_confirmed,"[{""choices"":[""SHOR"",""MED"",""LONG""],""name"":""mode"",""type"":""enum""},{""maximum"":256,""minimum"":1,""name"":""averaging_rate"",""type"":""integer""}]",qcodes_keysight_e4980a,
keysight_e4980a,Keysight,E4980A,lcr_meter,system.error.query,오류 큐 읽기,system,query,:SYSTem:ERRor?,string,,low,,project_driver_confirmed,[],qcodes_keysight_e4980a,
keysight_e4980a,Keysight,E4980A,lcr_meter,system.clear_status,상태 초기화,system,execute,*CLS,,,low,,project_driver_confirmed,[],qcodes_keysight_e4980a,
keysight_e4980a,Keysight,E4980A,lcr_meter,system.reset,초기화,system,execute,*RST,,,medium,,project_driver_confirmed,[],qcodes_keysight_e4980a,
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,rf.output.state,RF 출력 ON/OFF,output,set,:OUTPut {state},,,high,,project_driver_confirmed,"[{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,rf.output.state,RF 출력 ON/OFF,output,query,:OUTPut?,boolean,,high,,project_driver_confirmed,"[{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,source.power,전체 소스 파워,source,set,SOUR:POW {value},,dBm,high,,project_driver_confirmed,"[{""maximum"":13,""minimum"":-30,""name"":""value"",""type"":""float"",""unit"":""dBm""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,source.power,전체 소스 파워,source,query,SOUR:POW?,float,dBm,high,,project_driver_confirmed,"[{""maximum"":13,""minimum"":-30,""name"":""value"",""type"":""float"",""unit"":""dBm""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,source.port.power,포트별 소스 파워,source,set,SOUR:POW{port} {value},,dBm,high,port,project_driver_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""port"",""type"":""integer""},{""maximum"":13,""minimum"":-30,""name"":""value"",""type"":""float"",""unit"":""dBm""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,source.port.power,포트별 소스 파워,source,query,SOUR:POW{port}?,float,dBm,high,port,project_driver_confirmed,"[{""maximum"":4,""minimum"":1,""name"":""port"",""type"":""integer""},{""maximum"":13,""minimum"":-30,""name"":""value"",""type"":""float"",""unit"":""dBm""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,vna.if_bandwidth,IF 대역폭,bandwidth,set,SENS:BAND {value},,Hz,low,,project_driver_confirmed,"[{""maximum"":15000000.0,""minimum"":1,""name"":""value"",""type"":""float"",""unit"":""Hz""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,vna.if_bandwidth,IF 대역폭,bandwidth,query,SENS:BAND?,float,Hz,low,,project_driver_confirmed,"[{""maximum"":15000000.0,""minimum"":1,""name"":""value"",""type"":""float"",""unit"":""Hz""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,averaging.state,평균 ON/OFF,averaging,set,SENS:AVER {state},,,low,,project_driver_confirmed,"[{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,averaging.state,평균 ON/OFF,averaging,query,SENS:AVER?,boolean,,low,,project_driver_confirmed,"[{""mapping"":{""false"":""0"",""true"":""1""},""name"":""state"",""type"":""boolean""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,averaging.count,평균 횟수,averaging,set,SENS:AVER:COUN {value},,,low,,project_driver_confirmed,"[{""maximum"":65536,""minimum"":1,""name"":""value"",""type"":""integer""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,averaging.count,평균 횟수,averaging,query,SENS:AVER:COUN?,integer,,low,,project_driver_confirmed,"[{""maximum"":65536,""minimum"":1,""name"":""value"",""type"":""integer""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,analyzer.frequency.start,시작 주파수,frequency,set,SENS:FREQ:STAR {value},,Hz,low,,project_driver_confirmed,"[{""maximum"":50000000000.0,""minimum"":10000000.0,""name"":""value"",""type"":""float"",""unit"":""Hz""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,analyzer.frequency.start,시작 주파수,frequency,query,SENS:FREQ:STAR?,float,Hz,low,,project_driver_confirmed,"[{""maximum"":50000000000.0,""minimum"":10000000.0,""name"":""value"",""type"":""float"",""unit"":""Hz""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,analyzer.frequency.stop,종료 주파수,frequency,set,SENS:FREQ:STOP {value},,Hz,low,,project_driver_confirmed,"[{""maximum"":50000000000.0,""minimum"":10000000.0,""name"":""value"",""type"":""float"",""unit"":""Hz""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,analyzer.frequency.stop,종료 주파수,frequency,query,SENS:FREQ:STOP?,float,Hz,low,,project_driver_confirmed,"[{""maximum"":50000000000.0,""minimum"":10000000.0,""name"":""value"",""type"":""float"",""unit"":""Hz""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,analyzer.frequency.center,중심 주파수,frequency,set,SENS:FREQ:CENT {value},,Hz,low,,project_driver_confirmed,"[{""maximum"":50000000000.0,""minimum"":10000000.0,""name"":""value"",""type"":""float"",""unit"":""Hz""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,analyzer.frequency.center,중심 주파수,frequency,query,SENS:FREQ:CENT?,float,Hz,low,,project_driver_confirmed,"[{""maximum"":50000000000.0,""minimum"":10000000.0,""name"":""value"",""type"":""float"",""unit"":""Hz""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,analyzer.frequency.span,주파수 Span,frequency,set,SENS:FREQ:SPAN {value},,Hz,low,,project_driver_confirmed,"[{""maximum"":50000000000.0,""minimum"":0,""name"":""value"",""type"":""float"",""unit"":""Hz""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,analyzer.frequency.span,주파수 Span,frequency,query,SENS:FREQ:SPAN?,float,Hz,low,,project_driver_confirmed,"[{""maximum"":50000000000.0,""minimum"":0,""name"":""value"",""type"":""float"",""unit"":""Hz""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,analyzer.frequency.cw,CW 주파수,frequency,set,SENS:FREQ:CW {value},,Hz,low,,project_driver_confirmed,"[{""maximum"":50000000000.0,""minimum"":10000000.0,""name"":""value"",""type"":""float"",""unit"":""Hz""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,analyzer.frequency.cw,CW 주파수,frequency,query,SENS:FREQ:CW?,float,Hz,low,,project_driver_confirmed,"[{""maximum"":50000000000.0,""minimum"":10000000.0,""name"":""value"",""type"":""float"",""unit"":""Hz""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,sweep.points,스윕 포인트 수,sweep,set,SENS:SWE:POIN {value},,,low,,project_driver_confirmed,"[{""maximum"":100001,""minimum"":1,""name"":""value"",""type"":""integer""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,sweep.points,스윕 포인트 수,sweep,query,SENS:SWE:POIN?,integer,,low,,project_driver_confirmed,"[{""maximum"":100001,""minimum"":1,""name"":""value"",""type"":""integer""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,sweep.time,스윕 시간,sweep,query,SENS:SWE:TIME?,float,s,low,,project_driver_confirmed,[],"qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,sweep.mode,스윕 모드,sweep,set,SENS:SWE:MODE {mode},,,low,,project_driver_confirmed,"[{""choices"":[""HOLD"",""CONT"",""GRO"",""SING""],""name"":""mode"",""type"":""enum""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,sweep.mode,스윕 모드,sweep,query,SENS:SWE:MODE?,string,,low,,project_driver_confirmed,"[{""choices"":[""HOLD"",""CONT"",""GRO"",""SING""],""name"":""mode"",""type"":""enum""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,sweep.type,스윕 종류,sweep,set,SENS:SWE:TYPE {type},,,low,,project_driver_confirmed,"[{""choices"":[""LIN"",""LOG"",""POW"",""CW"",""SEGM"",""PHAS""],""name"":""type"",""type"":""enum""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,sweep.type,스윕 종류,sweep,query,SENS:SWE:TYPE?,string,,low,,project_driver_confirmed,"[{""choices"":[""LIN"",""LOG"",""POW"",""CW"",""SEGM"",""PHAS""],""name"":""type"",""type"":""enum""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,trigger.source,트리거 소스,trigger,set,TRIG:SOUR {source},,,low,,project_driver_confirmed,"[{""choices"":[""EXT"",""IMM"",""MAN""],""name"":""source"",""type"":""enum""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,trigger.source,트리거 소스,trigger,query,TRIG:SOUR?,string,,low,,project_driver_confirmed,"[{""choices"":[""EXT"",""IMM"",""MAN""],""name"":""source"",""type"":""enum""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,trace.active,활성 트레이스,trace,set,CALC:PAR:MNUM {trace},,,low,trace,project_driver_confirmed,"[{""maximum"":24,""minimum"":1,""name"":""trace"",""type"":""integer""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
keysight_n52xx_pna,Keysight,N52xx PNA/PNA-X,vector_network_analyzer,trace.active,활성 트레이스,trace,query,CALC:PAR:MNUM?,integer,,low,trace,project_driver_confirmed,"[{""maximum"":24,""minimum"":1,""name"":""trace"",""type"":""integer""}]","qcodes_keysight_n52xx,qcodes_keysight_n5245a",
